0.112	2.514	2.87883	5.514	5.87883	
0.113	2.50966	2.87774	5.50966	5.87774	
0.114	2.50532	2.87666	5.50532	5.87666	
0.115	2.50098	2.87558	5.50098	5.87558	
0.116	2.49664	2.8745	5.49664	5.8745	
0.117	2.4923	2.87342	5.4923	5.87342	
0.118	2.48796	2.87233	5.48796	5.87233	
0.119	2.48362	2.87125	5.48362	5.87125	
0.12	2.47928	2.87017	5.47928	5.87017	
0.121	2.47495	2.86909	5.47495	5.86909	
0.122	2.47061	2.86801	5.47061	5.86801	
0.123	2.46627	2.86693	5.46627	5.86693	
0.124	2.46193	2.86584	5.46193	5.86584	
0.125	2.45759	2.86476	5.45759	5.86476	
0.126	2.45325	2.86368	5.45325	5.86368	
0.127	2.44891	2.8626	5.44891	5.8626	
0.128	2.44457	2.86152	5.44457	5.86152	
0.129	2.44023	2.86043	5.44023	5.86043	
0.13	2.43589	2.85935	5.43589	5.85935	
0.131	2.43155	2.85827	5.43155	5.85827	
0.132	2.42721	2.85719	5.42721	5.85719	
0.133	2.42287	2.85611	5.42287	5.85611	
0.134	2.41853	2.85502	5.41853	5.85502	
0.135	2.4142	2.85394	5.4142	5.85394	
0.136	2.40986	2.85286	5.40986	5.85286	
0.137	2.40552	2.85178	5.40552	5.85178	
0.138	2.40118	2.8507	5.40118	5.8507	
0.139	2.39684	2.84961	5.39684	5.84961	
0.14	2.3925	2.84853	5.3925	5.84853	
0.141	2.38816	2.84745	5.38816	5.84745	
0.142	2.38382	2.84637	5.38382	5.84637	
0.143	2.37948	2.84529	5.37948	5.84529	
0.144	2.37514	2.84421	5.37514	5.84421	
0.145	2.3708	2.84312	5.3708	5.84312	
0.146	2.36646	2.84204	5.36646	5.84204	
0.147	2.36212	2.84096	5.36212	5.84096	
0.148	2.35778	2.83988	5.35778	5.83988	
0.149	2.35345	2.8388	5.35345	5.8388	
0.15	2.34911	2.83771	5.34911	5.83771	
0.151	2.34477	2.83663	5.34477	5.83663	
0.152	2.34043	2.83555	5.34043	5.83555	
0.153	2.33609	2.83447	5.33609	5.83447	
0.154	2.33175	2.83339	5.33175	5.83339	
0.155	2.32741	2.8323	5.32741	5.8323	
0.156	2.32307	2.83122	5.32307	5.83122	
0.157	2.31873	2.83014	5.31873	5.83014	
0.158	2.31439	2.82906	5.31439	5.82906	
0.159	2.31005	2.82798	5.31005	5.82798	
0.16	2.30571	2.82689	5.30571	5.82689	
0.161	2.30137	2.82581	5.30137	5.82581	
0.162	2.29703	2.82473	5.29703	5.82473	
0.163	2.2927	2.82365	5.2927	5.82365	
0.164	2.28836	2.82257	5.28836	5.82257	
0.165	2.28402	2.82149	5.28402	5.82149	
0.166	2.27968	2.8204	5.27968	5.8204	
0.167	2.27534	2.81932	5.27534	5.81932	
0.168	2.271	2.81824	5.271	5.81824	
0.169	2.26666	2.81716	5.26666	5.81716	
0.17	2.26232	2.81608	5.26232	5.81608	
0.171	2.25798	2.81499	5.25798	5.81499	
0.172	2.25364	2.81391	5.25364	5.81391	
0.173	2.2493	2.81283	5.2493	5.81283	
0.174	2.24496	2.81175	5.24496	5.81175	
0.175	2.24062	2.81067	5.24062	5.81067	
0.176	2.23628	2.80958	5.23628	5.80958	
0.177	2.23194	2.8085	5.23194	5.8085	
0.178	2.22761	2.80742	5.22761	5.80742	
0.179	2.22327	2.80634	5.22327	5.80634	
0.18	2.21893	2.80526	5.21893	5.80526	
0.181	2.21459	2.80417	5.21459	5.80417	
0.182	2.21025	2.80309	5.21025	5.80309	
0.183	2.20591	2.80201	5.20591	5.80201	
0.184	2.20157	2.80093	5.20157	5.80093	
0.185	2.19723	2.79985	5.19723	5.79985	
0.186	2.19289	2.79877	5.19289	5.79877	
0.187	2.18855	2.79768	5.18855	5.79768	
0.188	2.18421	2.7966	5.18421	5.7966	
0.189	2.17987	2.79552	5.17987	5.79552	
0.19	2.17553	2.79444	5.17553	5.79444	
0.191	2.17119	2.79336	5.17119	5.79336	
0.192	2.16686	2.79227	5.16686	5.79227	
0.193	2.16252	2.79119	5.16252	5.79119	
0.194	2.15818	2.79011	5.15818	5.79011	
0.195	2.15384	2.78903	5.15384	5.78903	
0.196	2.1495	2.78795	5.1495	5.78795	
0.197	2.14516	2.78686	5.14516	5.78686	
0.198	2.14082	2.78578	5.14082	5.78578	
0.199	2.13648	2.7847	5.13648	5.7847	
0.2	2.13214	2.78362	5.13214	5.78362	
0.201	2.1278	2.78254	5.1278	5.78254	
0.202	2.12346	2.78145	5.12346	5.78145	
0.203	2.11912	2.78037	5.11912	5.78037	
0.204	2.11478	2.77929	5.11478	5.77929	
0.205	2.11044	2.77821	5.11044	5.77821	
0.206	2.10611	2.77713	5.10611	5.77713	
0.207	2.10177	2.77605	5.10177	5.77605	
0.208	2.09743	2.77496	5.09743	5.77496	
0.209	2.09309	2.77388	5.09309	5.77388	
0.21	2.08875	2.7728	5.08875	5.7728	
0.211	2.08441	2.77172	5.08441	5.77172	
0.212	2.08007	2.77064	5.08007	5.77064	
0.213	2.07573	2.76955	5.07573	5.76955	
0.214	2.07139	2.76847	5.07139	5.76847	
0.215	2.06705	2.76739	5.06705	5.76739	
0.216	2.06271	2.76631	5.06271	5.76631	
0.217	2.05837	2.76523	5.05837	5.76523	
0.218	2.05403	2.76414	5.05403	5.76414	
0.219	2.04969	2.76306	5.04969	5.76306	
0.22	2.04536	2.76198	5.04536	5.76198	
0.221	2.04102	2.7609	5.04102	5.7609	
0.222	2.03668	2.75982	5.03668	5.75982	
0.223	2.03234	2.75873	5.03234	5.75873	
0.224	2.028	2.75765	5.028	5.75765	
0.225	2.02366	2.75657	5.02366	5.75657	
0.226	2.01932	2.75549	5.01932	5.75549	
0.227	2.01498	2.75441	5.01498	5.75441	
0.228	2.01064	2.75333	5.01064	5.75333	
0.229	2.0063	2.75224	5.0063	5.75224	
0.23	2.00196	2.75116	5.00196	5.75116	
0.231	1.99762	2.75008	4.99762	5.75008	
0.232	1.99328	2.749	4.99328	5.749	
0.233	1.98894	2.74792	4.98894	5.74792	
0.234	1.98461	2.74683	4.98461	5.74683	
0.235	1.98027	2.74575	4.98027	5.74575	
0.236	1.97593	2.74467	4.97593	5.74467	
0.237	1.97159	2.74359	4.97159	5.74359	
0.238	1.96725	2.74251	4.96725	5.74251	
0.239	1.96291	2.74142	4.96291	5.74142	
0.24	1.95857	2.74034	4.95857	5.74034	
0.241	1.95423	2.73926	4.95423	5.73926	
0.242	1.94989	2.73818	4.94989	5.73818	
0.243	1.94555	2.7371	4.94555	5.7371	
0.244	1.94121	2.73601	4.94121	5.73601	
0.245	1.93687	2.73493	4.93687	5.73493	
0.246	1.93253	2.73385	4.93253	5.73385	
0.247	1.92819	2.73277	4.92819	5.73277	
0.248	1.92385	2.73169	4.92385	5.73169	
0.249	1.91952	2.73061	4.91952	5.73061	
0.25	1.91518	2.72952	4.91518	5.72952	
0.251	1.91084	2.72844	4.91084	5.72844	
0.252	1.9065	2.72736	4.9065	5.72736	
0.253	1.90216	2.72628	4.90216	5.72628	
0.254	1.89782	2.7252	4.89782	5.7252	
0.255	1.89348	2.72411	4.89348	5.72411	
0.256	1.88914	2.72303	4.88914	5.72303	
0.257	1.8848	2.72195	4.8848	5.72195	
0.258	1.88046	2.72087	4.88046	5.72087	
0.259	1.87612	2.71979	4.87612	5.71979	
0.26	1.87178	2.7187	4.87178	5.7187	
0.261	1.86744	2.71762	4.86744	5.71762	
0.262	1.8631	2.71654	4.8631	5.71654	
0.263	1.85877	2.71546	4.85877	5.71546	
0.264	1.85443	2.71438	4.85443	5.71438	
0.265	1.85009	2.71329	4.85009	5.71329	
0.266	1.84575	2.71221	4.84575	5.71221	
0.267	1.84141	2.71113	4.84141	5.71113	
0.268	1.83707	2.71005	4.83707	5.71005	
0.269	1.83273	2.70897	4.83273	5.70897	
0.27	1.82839	2.70788	4.82839	5.70788	
0.271	1.82405	2.7068	4.82405	5.7068	
0.272	1.81971	2.70572	4.81971	5.70572	
0.273	1.81537	2.70464	4.81537	5.70464	
0.274	1.81103	2.70356	4.81103	5.70356	
0.275	1.80669	2.70248	4.80669	5.70248	
0.276	1.80235	2.70139	4.80235	5.70139	
0.277	1.79802	2.70031	4.79802	5.70031	
0.278	1.79368	2.69923	4.79368	5.69923	
0.279	1.78934	2.69815	4.78934	5.69815	
0.28	1.785	2.69707	4.785	5.69707	
0.281	1.78066	2.69598	4.78066	5.69598	
0.282	1.77632	2.6949	4.77632	5.6949	
0.283	1.77198	2.69382	4.77198	5.69382	
0.284	1.76764	2.69274	4.76764	5.69274	
0.285	1.7633	2.69166	4.7633	5.69166	
0.286	1.75896	2.69057	4.75896	5.69057	
0.287	1.75462	2.68949	4.75462	5.68949	
0.288	1.75028	2.68841	4.75028	5.68841	
0.289	1.74594	2.68733	4.74594	5.68733	
0.29	1.7416	2.68625	4.7416	5.68625	
0.291	1.73727	2.68516	4.73727	5.68516	
0.292	1.73293	2.68408	4.73293	5.68408	
0.293	1.72859	2.683	4.72859	5.683	
0.294	1.72425	2.68192	4.72425	5.68192	
0.295	1.71991	2.68084	4.71991	5.68084	
0.296	1.71557	2.67976	4.71557	5.67976	
0.297	1.71123	2.67867	4.71123	5.67867	
0.298	1.70689	2.67759	4.70689	5.67759	
0.299	1.70255	2.67651	4.70255	5.67651	
0.3	1.69821	2.67543	4.69821	5.67543	
0.301	1.69387	2.67435	4.69387	5.67435	
0.302	1.68953	2.67326	4.68953	5.67326	
0.303	1.68519	2.67218	4.68519	5.67218	
0.304	1.68085	2.6711	4.68085	5.6711	
0.305	1.67652	2.67002	4.67652	5.67002	
0.306	1.67218	2.66894	4.67218	5.66894	
0.307	1.66784	2.66785	4.66784	5.66785	
0.308	1.6635	2.66677	4.6635	5.66677	
0.309	1.65916	2.66569	4.65916	5.66569	
0.31	1.65482	2.66461	4.65482	5.66461	
0.311	1.65048	2.66353	4.65048	5.66353	
0.312	1.64614	2.66244	4.64614	5.66244	
0.313	1.6418	2.66136	4.6418	5.66136	
0.314	1.63746	2.66028	4.63746	5.66028	
0.315	1.63312	2.6592	4.63312	5.6592	
