Pt0	0.0050995	0.9999998501	-0.003003556918	
Pt1	0.005199	0.9999994042	-0.005950196299	
Pt2	0.0052985	0.9999986678	-0.008843123772	
Pt3	0.005398	0.9999976461	-0.01168530858	
Pt4	0.0054975	0.999996344	-0.01447950498	
Pt5	0.005597	0.9999947662	-0.01722827132	
Pt6	0.0056965	0.999992917	-0.0199339872	
Pt7	0.005796	0.9999908007	-0.02259886878	
Pt8	0.0058955	0.9999884211	-0.02522498255	
Pt9	0.005995	0.9999857821	-0.02781425783	
Pt10	0.0060945	0.9999828872	-0.03036849789	
Pt11	0.006194	0.9999797399	-0.03288939009	
Pt12	0.0062935	0.9999763433	-0.03537851509	
Pt13	0.006393	0.9999727006	-0.03783735509	
Pt14	0.0064925	0.9999688146	-0.04026730141	
Pt15	0.006592	0.9999646883	-0.04266966135	
Pt16	0.0066915	0.9999603242	-0.04504566443	
Pt17	0.006791	0.999955725	-0.04739646808	
Pt18	0.0068905	0.9999508931	-0.04972316285	
Pt19	0.00699	0.9999458309	-0.05202677718	
Pt20	0.0070895	0.9999405405	-0.05430828175	
Pt21	0.007189	0.9999350242	-0.05656859348	
Pt22	0.0072885	0.9999292841	-0.0588085792	
Pt23	0.007388	0.999923322	-0.06102905901	
Pt24	0.0074875	0.9999171399	-0.06323080941	
Pt25	0.007587	0.9999107396	-0.06541456613	
Pt26	0.0076865	0.999904123	-0.0675810268	
Pt27	0.007786	0.9998972916	-0.06973085336	
Pt28	0.0078855	0.9998902471	-0.07186467433	
Pt29	0.007985	0.999882991	-0.07398308687	
Pt30	0.0080845	0.9998755249	-0.07608665873	
Pt31	0.008184	0.9998678502	-0.07817593003	
Pt32	0.0082835	0.9998599684	-0.08025141491	
Pt33	0.008383	0.9998518807	-0.08231360311	
Pt34	0.0084825	0.9998435884	-0.08436296133	
Pt35	0.008582	0.9998350928	-0.08639993466	
Pt36	0.0086815	0.9998263952	-0.08842494772	
Pt37	0.008781	0.9998174967	-0.0904384059	
Pt38	0.0088805	0.9998083983	-0.09244069638	
Pt40	0.00898	0.9997991013	-0.09443218918	
Pt41	0.0090795	0.9997896067	-0.09641323808	
Pt42	0.009179	0.9997799154	-0.0983841815	
Pt43	0.0092785	0.9997700285	-0.1003453433	
Pt44	0.009378	0.999759947	-0.1022970337	
Pt45	0.0094775	0.9997496717	-0.1042395497	
Pt46	0.009577	0.9997392036	-0.106173176	
Pt47	0.0096765	0.9997285436	-0.1080981857	
Pt48	0.009776	0.9997176924	-0.1100148406	
Pt49	0.0098755	0.9997066509	-0.1119233921	
Pt50	0.009975	0.9996954199	-0.1138240813	
Pt51	0.0100745	0.9996840001	-0.11571714	
Pt52	0.010174	0.9996723924	-0.1176027908	
Pt53	0.0102735	0.9996605974	-0.1194812478	
Pt54	0.010373	0.9996486159	-0.1213527167	
Pt55	0.0104725	0.9996364485	-0.1232173954	
Pt56	0.010572	0.9996240958	-0.1250754744	
Pt57	0.0106715	0.9996115586	-0.126927137	
Pt58	0.010771	0.9995988375	-0.1287725599	
Pt59	0.0108705	0.9995859331	-0.1306119131	
Pt60	0.01097	0.999572846	-0.1324453604	
Pt61	0.0110695	0.9995595767	-0.13427306	
Pt62	0.011169	0.9995461258	-0.1360951642	
Pt63	0.0112685	0.9995324939	-0.1379118199	
Pt64	0.011368	0.9995186815	-0.1397231688	
Pt65	0.0114675	0.9995046892	-0.141529348	
Pt66	0.011567	0.9994905174	-0.1433304895	
Pt67	0.0116665	0.9994761666	-0.145126721	
Pt68	0.011766	0.9994616373	-0.1469181657	
Pt69	0.0118655	0.99944693	-0.1487049428	
Pt70	0.011965	0.9994320452	-0.1504871674	
Pt71	0.0120645	0.9994169832	-0.152264951	
Pt72	0.012164	0.9994017446	-0.1540384013	
Pt73	0.0122635	0.9993863297	-0.1558076223	
Pt74	0.012363	0.999370739	-0.157572715	
Pt75	0.0124625	0.9993549729	-0.159333777	
Pt76	0.012562	0.9993390317	-0.1610909028	
Pt77	0.0126615	0.9993229159	-0.1628441838	
Pt78	0.012761	0.9993066258	-0.1645937087	
Pt79	0.0128605	0.9992901619	-0.1663395635	
Pt80	0.01296	0.9992735244	-0.1680818313	
Pt81	0.0130595	0.9992567137	-0.1698205929	
Pt82	0.013159	0.9992397302	-0.1715559264	
Pt83	0.0132585	0.9992225742	-0.1732879079	
Pt84	0.013358	0.999205246	-0.1750166109	
Pt85	0.0134575	0.999187746	-0.1767421068	
Pt86	0.013557	0.9991700744	-0.178464465	
Pt87	0.0136565	0.9991522317	-0.1801837527	
Pt88	0.013756	0.999134218	-0.1819000352	
Pt89	0.0138555	0.9991160337	-0.1836133761	
Pt90	0.013955	0.999097679	-0.185323837	
Pt91	0.0140545	0.9990791543	-0.1870314776	
Pt92	0.014154	0.9990604598	-0.1887363563	
Pt93	0.0142535	0.9990415959	-0.1904385295	
Pt94	0.014353	0.9990225627	-0.1921380521	
Pt95	0.0144525	0.9990033605	-0.1938349777	
Pt96	0.014552	0.9989839896	-0.1955293582	
Pt97	0.0146515	0.9989644502	-0.1972212442	
Pt98	0.014751	0.9989447426	-0.1989106848	
Pt99	0.0148505	0.9989248671	-0.2005977279	
Pt100	0.01495	0.9989048238	-0.20228242	
Pt101	0.0150495	0.998884613	-0.2039648064	
Pt102	0.015149	0.9988642348	-0.2056449314	
Pt103	0.0152485	0.9988436897	-0.2073228378	
Pt104	0.015348	0.9988229777	-0.2089985675	
Pt105	0.0154475	0.998802099	-0.2106721612	
Pt106	0.015547	0.998781054	-0.2123436586	
