Pt156	1.248	0.998481	0.00139992	0.000118689	
Pt157	1.256	0.998477	0.00140294	0.000119586	
Pt158	1.264	0.998474	0.00140597	0.000120485	
Pt159	1.272	0.99847	0.001409	0.000121386	
Pt160	1.28	0.998466	0.00141205	0.000122288	
Pt161	1.288	0.998462	0.00141509	0.000123193	
Pt162	1.296	0.998458	0.00141815	0.0001241	
Pt163	1.304	0.998454	0.00142121	0.000125008	
Pt164	1.312	0.99845	0.00142427	0.000125919	
Pt165	1.32	0.998446	0.00142735	0.000126831	
Pt166	1.328	0.998442	0.00143043	0.000127746	
Pt167	1.336	0.998438	0.00143351	0.000128662	
Pt168	1.344	0.998434	0.00143661	0.000129581	
Pt169	1.352	0.99843	0.00143971	0.000130501	
Pt170	1.36	0.998426	0.00144281	0.000131424	
Pt171	1.368	0.998422	0.00144593	0.000132348	
Pt172	1.376	0.998418	0.00144905	0.000133274	
Pt173	1.384	0.998414	0.00145217	0.000134203	
Pt174	1.392	0.99841	0.00145531	0.000135133	
Pt175	1.4	0.998405	0.00145845	0.000136066	
Pt176	1.408	0.998401	0.0014616	0.000137	
Pt177	1.416	0.998397	0.00146475	0.000137936	
Pt178	1.424	0.998393	0.00146791	0.000138875	
Pt179	1.432	0.998389	0.00147108	0.000139815	
Pt180	1.44	0.998385	0.00147425	0.000140758	
Pt181	1.448	0.998381	0.00147743	0.000141702	
Pt182	1.456	0.998377	0.00148062	0.000142649	
Pt183	1.464	0.998373	0.00148382	0.000143598	
Pt184	1.472	0.998368	0.00148702	0.000144548	
Pt185	1.48	0.998364	0.00149023	0.000145501	
Pt186	1.488	0.99836	0.00149344	0.000146456	
Pt187	1.496	0.998356	0.00149666	0.000147413	
Pt188	1.504	0.998352	0.00149989	0.000148371	
Pt189	1.512	0.998348	0.00150313	0.000149332	
Pt190	1.52	0.998343	0.00150637	0.000150295	
Pt191	1.528	0.998339	0.00150962	0.000151261	
Pt192	1.536	0.998335	0.00151288	0.000152228	
Pt193	1.544	0.998331	0.00151615	0.000153197	
Pt194	1.552	0.998326	0.00151942	0.000154168	
Pt195	1.56	0.998322	0.0015227	0.000155142	
Pt196	1.568	0.998318	0.00152598	0.000156117	
Pt197	1.576	0.998314	0.00152927	0.000157095	
Pt198	1.584	0.998309	0.00153257	0.000158075	
Pt199	1.592	0.998305	0.00153588	0.000159057	
Pt200	1.6	0.998301	0.00153919	0.000160041	
Pt201	1.608	0.998296	0.00154251	0.000161027	
Pt202	1.616	0.998292	0.00154584	0.000162015	
Pt203	1.624	0.998288	0.00154918	0.000163006	
Pt204	1.632	0.998283	0.00155252	0.000163998	
Pt205	1.64	0.998279	0.00155587	0.000164993	
Pt206	1.648	0.998275	0.00155923	0.00016599	
Pt207	1.656	0.99827	0.00156259	0.000166989	
Pt208	1.664	0.998266	0.00156596	0.00016799	
Pt209	1.672	0.998262	0.00156934	0.000168993	
Pt210	1.68	0.998257	0.00157273	0.000169999	
Pt211	1.688	0.998253	0.00157612	0.000171006	
Pt212	1.696	0.998248	0.00157952	0.000172016	
Pt213	1.704	0.998244	0.00158293	0.000173028	
Pt214	1.712	0.99824	0.00158634	0.000174042	
Pt215	1.72	0.998235	0.00158976	0.000175059	
Pt216	1.728	0.998231	0.00159319	0.000176077	
Pt217	1.736	0.998226	0.00159663	0.000177098	
Pt218	1.744	0.998222	0.00160008	0.000178121	
Pt219	1.752	0.998217	0.00160353	0.000179146	
Pt220	1.76	0.998213	0.00160699	0.000180173	
Pt221	1.768	0.998208	0.00161045	0.000181203	
Pt222	1.776	0.998204	0.00161393	0.000182235	
Pt223	1.784	0.998199	0.00161741	0.000183269	
Pt224	1.792	0.998195	0.0016209	0.000184305	
Pt225	1.8	0.99819	0.0016244	0.000185343	
Pt226	1.808	0.998186	0.0016279	0.000186384	
Pt227	1.816	0.998181	0.00163141	0.000187427	
Pt228	1.824	0.998177	0.00163493	0.000188472	
Pt229	1.832	0.998172	0.00163846	0.00018952	
Pt230	1.84	0.998167	0.00164199	0.00019057	
Pt231	1.848	0.998163	0.00164553	0.000191622	
Pt232	1.856	0.998158	0.00164908	0.000192676	
Pt233	1.864	0.998154	0.00165264	0.000193732	
Pt234	1.872	0.998149	0.00165621	0.000194791	
Pt235	1.88	0.998144	0.00165978	0.000195852	
Pt236	1.888	0.99814	0.00166336	0.000196916	
Pt237	1.896	0.998135	0.00166695	0.000197982	
Pt238	1.904	0.99813	0.00167054	0.00019905	
Pt239	1.912	0.998126	0.00167415	0.00020012	
Pt240	1.92	0.998121	0.00167776	0.000201192	
Pt241	1.928	0.998116	0.00168138	0.000202267	
Pt242	1.936	0.998112	0.001685	0.000203345	
Pt243	1.944	0.998107	0.00168864	0.000204424	
Pt244	1.952	0.998102	0.00169228	0.000205506	
Pt245	1.96	0.998097	0.00169593	0.00020659	
Pt246	1.968	0.998093	0.00169959	0.000207677	
Pt247	1.976	0.998088	0.00170325	0.000208766	
Pt248	1.984	0.998083	0.00170693	0.000209857	
Pt249	1.992	0.998078	0.00171061	0.000210951	
Pt250	2	0.998074	0.0017143	0.000212047	
Pt251	2.008	0.998069	0.001718	0.000213145	
Pt252	2.016	0.998064	0.0017217	0.000214246	
Pt253	2.024	0.998059	0.00172542	0.000215349	
Pt254	2.032	0.998054	0.00172914	0.000216454	
Pt255	2.04	0.99805	0.00173287	0.000217562	
Pt256	2.048	0.998045	0.00173661	0.000218672	
Pt257	2.056	0.99804	0.00174035	0.000219785	
Pt258	2.064	0.998035	0.0017441	0.0002209	
Pt259	2.072	0.99803	0.00174787	0.000222017	
Pt260	2.08	0.998025	0.00175164	0.000223137	
Pt261	2.088	0.99802	0.00175541	0.000224259	
Pt262	2.096	0.998015	0.0017592	0.000225384	
Pt263	2.104	0.99801	0.00176299	0.000226511	
Pt264	2.112	0.998006	0.0017668	0.000227641	
Pt265	2.12	0.998001	0.00177061	0.000228773	
Pt266	2.128	0.997996	0.00177443	0.000229907	
Pt267	2.136	0.997991	0.00177825	0.000231044	
Pt268	2.144	0.997986	0.00178209	0.000232183	
Pt269	2.152	0.997981	0.00178593	0.000233325	
Pt270	2.16	0.997976	0.00178978	0.000234469	
Pt271	2.168	0.997971	0.00179364	0.000235616	
Pt272	2.176	0.997966	0.00179751	0.000236765	
Pt273	2.184	0.997961	0.00180139	0.000237917	
Pt274	2.192	0.997956	0.00180527	0.000239071	
Pt275	2.2	0.997951	0.00180917	0.000240228	
Pt276	2.208	0.997946	0.00181307	0.000241387	
Pt277	2.216	0.99794	0.00181698	0.000242548	
Pt278	2.224	0.997935	0.0018209	0.000243712	
Pt279	2.232	0.99793	0.00182482	0.000244879	
Pt280	2.24	0.997925	0.00182876	0.000246048	
Pt281	2.248	0.99792	0.0018327	0.00024722	
Pt282	2.256	0.997915	0.00183665	0.000248394	
